"","pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"701","BRD-K60202068","HA1E","trt_cp","down",-0.218166078364824,0.124057253943633,0.227901149753501,-0.61984238752509,-31.9053993752789,2241,0.0217677910646421,100,31,NA,NA,"24747276"
"702","candesartan-cilextil","HA1E","trt_cp","down",-0.216699885892937,0.128673606208937,0.235994901502091,-0.61567671589934,-26.0151717983043,2241,0.0280461082939014,100,31,NA,NA,"2540"
"703","prothionamide","HA1E","trt_cp","down",-0.215445815549111,0.138118354484833,0.252480791515711,-0.612113714896307,-27.264614011602,2241,0.0235987557436942,100,31,NA,"Mycobacterium tuberculosis enoyl-[acyl-carrier-protein] reductase [NADH] (inhA) inhibitor","666418"
"704","ceforanide","HA1E","trt_cp","down",-0.21497864472526,0.138118354484833,0.252480791515711,-0.610786412865632,-29.0049085229808,2241,0,100,31,NA,"Penicillin binding protein inhibitor","23637804"
"705","HLI-373","HA1E","trt_cp","down",-0.214075477315174,0.14291145701622,0.26076546171037,-0.608220379465763,-26.6398929049531,2241,1.31017020671136,100,31,"MDM2","MDM inhibitor","435678"
"706","MK-2206","HA1E","trt_cp","down",-0.213143372729037,0.147753561344876,0.269279928028439,-0.605572131230178,-26.2829094154395,2241,-1.22131310384816,100,31,"AKT1; AKT2; AKT3","AKT inhibitor","24964624"
"707","KU-C103428N","HA1E","trt_cp","down",-0.212655947635254,0.147753561344876,0.269279928028439,-0.604187283795899,-29.6296296296296,2241,-0.611535553823148,100,31,"NFE2","CDC inhibitor; Rho associated kinase inhibitor","44143703"
"708","BRD-K73709114","HA1E","trt_cp","down",-0.212645150223998,0.147753561344876,0.269279928028439,-0.604156606739127,-22.8023203926818,2241,-0.838230317767613,100,31,NA,NA,"26450846"
"709","BRD-K29767311","HA1E","trt_cp","down",-0.212340220322505,0.152643166083584,0.277717619087739,-0.603290255381547,-34.359660865685,2241,0.972381513015509,100,31,NA,NA,"2218783"
"710","sonidegib","HA1E","trt_cp","down",-0.212289092319722,0.152643166083584,0.277717619087739,-0.603144993095347,-31.7715305667113,2241,0,100,31,"SMO",NA,"24775005"
"711","isoeugenol","HA1E","trt_cp","down",-0.211548689658776,0.152643166083584,0.277717619087739,-0.601041398638635,-19.9018295403838,2241,-0.837214202968375,100,31,"EPX; LPO; MPO","Nitric oxide production inhibitor","5318562"
"712","quipazine","HA1E","trt_cp","down",-0.209491042168378,0.167478438447628,0.303459335145653,-0.59519531503713,-26.2382864792503,2241,0.025792962390045,100,31,"HTR1D; HTR2B; HTR3A; HTR3B; HTR3C; HTR3D; HTR3E; HTR6; SLC6A4","Serotonin receptor agonist","5011"
"713","tolazamide","HA1E","trt_cp","down",-0.209287832967558,0.167478438447628,0.303459335145653,-0.59461796737086,-26.6845158411423,2241,0,100,31,"ABCC8; KCNJ1; KCNJ10; KCNJ11","ATP channel blocker","5503"
"714","cycloheximide","HA1E","trt_cp","down",-0.208950440601778,0.167478438447628,0.303459335145653,-0.593659385307576,-26.7291387773315,2241,1.0279081571714,100,31,"GSK3B; RPL3","Protein synthesis inhibitor","6197"
"715","megestrol","HA1E","trt_cp","down",-0.208694367062091,0.167478438447628,0.303459335145653,-0.592931842165161,-31.2806782686301,2241,-0.604276067717733,100,31,"PGR","progesterone receptor agonist; Progesterone receptor agonist","73707408"
"716","moxonidine","HA1E","trt_cp","down",-0.206139341190598,0.182443918074043,0.314451408995329,-0.585672632354706,-32.3070058009817,2241,-0.587067249367152,100,31,"ADRA2B; ADRA2C; NISCH","Imidazoline receptor agonist","4810"
"717","methyllycaconitine","HA1E","trt_cp","down",-0.204841245039128,0.187423279657217,0.314451408995329,-0.581984547461789,-29.7634984381972,2241,0.834764907768939,100,31,"CHRNA7","Acetylcholine receptor antagonist","494471"
"718","L-701252","HA1E","trt_cp","down",-0.204638631725214,0.187423279657217,0.314451408995329,-0.581408892799147,-33.3779562695225,2241,0.83176598511224,100,31,"GRIN1","Glutamate receptor antagonist","4237309"
"719","BRD-K30647638","HA1E","trt_cp","down",-0.203813417360145,0.192382339874116,0.314451408995329,-0.579064335633808,-28.4248103525212,2241,0.675021378827083,100,31,NA,NA,"5050726"
"720","tiaprofenic-acid","HA1E","trt_cp","down",-0.20005884426305,0.211857943180458,0.314451408995329,-0.568397033136171,-26.1936635430611,2241,0.845331526540043,100,31,NA,"Cyclooxygenase inhibitor","5468"
"721","SA-1459031","NKDBA","trt_cp","down",-0.199592943927504,0.211857943180458,0.314451408995329,-0.48207531933944,NA,229,-0.659217424080764,100,31,NA,NA,"54659868"
"722","proxymetacaine","HA1E","trt_cp","down",-0.198422690075906,0.221300384977442,0.314451408995329,-0.563748474912456,-25.1227130745203,2241,0.954184989325752,100,31,"SCN10A; SCN5A; SCN9A","Sodium channel blocker","517321"
"723","AM-281","HA1E","trt_cp","down",-0.190193415177873,0.255458510817974,0.314451408995329,-0.540367876798264,-29.7634984381972,2241,-0.928282730104987,100,31,"CNR1; CNR2; GPR55","Cannabinoid receptor antagonist","4302962"
"724","tubastatin-a","HA1E","trt_cp","down",-0.185252601546005,0.272951869573056,0.314451408995329,-0.526330287907967,-20.7050423917894,2241,-1.17044647872554,100,31,"HDAC6","HDAC inhibitor","49850262"
"725","PD-123319","HA1E","trt_cp","down",-0.181429351204509,0.28437205175965,0.314451408995329,-0.515467863109662,-26.5060240963855,2241,-0.51758232434964,100,31,"AGTR2","Angiotensin receptor antagonist","4701"
"726","NSC-95397","NKDBA","trt_cp","down",-0.17985365549808,0.286861482320034,0.314451408995329,-0.434399166135325,NA,229,-0.574734092720346,100,31,NA,NA,"262093"
"727","BRD-K98404142","HA1E","trt_cp","down",-0.179676607483057,0.286861482320034,0.314451408995329,-0.510488056619271,-28.9156626506024,2241,1.28925300564074,100,31,NA,NA,"16219061"
"728","hymecromone","HA1E","trt_cp","down",-0.179302656313253,0.289220836173458,0.314451408995329,-0.509425605537755,-23.3377956269523,2241,0.0180282282012826,100,31,"MAOA","Monoamine oxidase inhibitor","5280567"
"729","RS-100329","HA1E","trt_cp","down",-0.172439260813175,0.301874723467322,0.314451408995329,-0.489925674635648,-32.8871039714413,2241,0,100,31,"ADRA1A; ADRA1D","Adrenergic receptor antagonist","3567002"
"730","roquinimex","HA1E","trt_cp","down",-0.164334367387933,0.309662179607776,0.314451408995329,-0.466898462848226,-25.8813029897367,2241,0.0197832174557083,100,31,NA,"Angiogenesis inhibitor; TNF production inhibitor","55197"
